
admin.logentry:id,action_time,user,content_type,object_id,object_repr,action_flag,change_message
32,2008-11-04 02:11:20,1,9,456,"U.S. Senate, Colorado (2008)",2,Changed deck.
31,2008-11-04 02:09:41,1,10,1160,John Sidney McCain III (Republican),2,Changed is_key.
30,2008-11-04 02:09:33,1,10,1161,Barack Hussein Obama Jr. (Democratic),2,Changed is_key.
29,2008-11-04 02:08:36,1,10,1519,Robert W. Schaffer (Republican),2,Changed is_key.
28,2008-11-04 02:08:12,1,10,1520,Mark E. Udall (Democratic),2,Changed is_key.
27,2008-11-04 02:07:33,1,10,1510,Mark Begich (Democratic),2,Changed is_key.
26,2008-11-04 02:06:23,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed last_race and deck.
25,2008-11-04 02:05:52,1,9,456,"U.S. Senate, Colorado (2008)",2,Changed deck.
24,2008-11-04 02:05:33,1,9,472,"U.S. Senate, New Mexico (2008)",2,Changed headline and deck.
23,2008-11-04 02:05:13,1,9,470,"U.S. Senate, New Hampshire (2008)",2,Changed headline and deck.
22,2008-11-04 02:03:18,1,9,474,"U.S. Senate, Kentucky (2008)",2,Changed headline and deck.
21,2008-11-04 02:03:00,1,9,454,"U.S. Senate, Alaska (2008)",2,Changed headline and deck.
20,2008-11-04 02:01:38,1,9,454,"U.S. Senate, Alaska (2008)",2,"Changed last_race, headline, deck and body."
19,2008-11-04 02:00:24,1,9,474,"U.S. Senate, Kentucky (2008)",2,"Changed last_race, headline and body."
18,2008-11-04 01:59:42,1,9,470,"U.S. Senate, New Hampshire (2008)",2,"Changed last_race, headline and body."
17,2008-11-04 01:59:01,1,9,472,"U.S. Senate, New Mexico (2008)",2,"Changed last_race, is_key, headline and body."
16,2008-11-04 01:56:59,1,9,456,"U.S. Senate, Colorado (2008)",2,"Changed last_race, is_key, headline and body."
15,2008-11-04 01:54:27,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed headline and body.
14,2008-11-04 01:10:47,1,10,1514,Ted Stevens (Republican),2,Changed is_key.
13,2008-11-04 01:10:25,1,10,1571,Mitch McConnell (Republican),2,Changed is_key.
12,2008-11-04 01:09:39,1,10,1570,William Bruce Lunsford (Democratic),2,Changed is_key.
11,2008-11-04 01:09:03,1,10,1562,John E. Sununu (Republican),2,Changed is_key.
10,2008-11-04 01:08:35,1,10,1561,Jeanne Shaheen (Democratic),2,Changed is_key.
9,2008-11-04 01:07:29,1,10,1565,Stevan E. Pearce (Republican),2,Changed is_key.
8,2008-11-04 01:07:17,1,10,1566,Tom S. Udall (Democratic),2,Changed is_key.
7,2008-11-04 01:06:12,1,10,1553,James M. Inhofe (Republican),2,Changed is_key.
6,2008-11-04 01:05:48,1,10,1554,Andrew Rice (Democratic),2,Changed is_key.
5,2008-11-04 01:05:13,1,9,454,"U.S. Senate, Alaska (2008)",2,Changed is_key.
4,2008-11-04 01:04:57,1,9,474,"U.S. Senate, Kentucky (2008)",2,Changed is_key.
3,2008-11-04 01:04:40,1,9,470,"U.S. Senate, New Hampshire (2008)",2,Changed is_key.
2,2008-11-04 01:04:06,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed is_key.
1,2008-11-04 01:03:22,1,9,950,President of the United States (2008),2,Changed is_key.

auth.permission:id,name,content_type,codename
1,Can add log entry,1,add_logentry
2,Can change log entry,1,change_logentry
3,Can delete log entry,1,delete_logentry
7,Can add group,3,add_group
13,Can add message,5,add_message
4,Can add permission,2,add_permission
10,Can add user,4,add_user
8,Can change group,3,change_group
14,Can change message,5,change_message
5,Can change permission,2,change_permission
11,Can change user,4,change_user
9,Can delete group,3,delete_group
15,Can delete message,5,delete_message
6,Can delete permission,2,delete_permission
12,Can delete user,4,delete_user
16,Can add content type,6,add_contenttype
17,Can change content type,6,change_contenttype
18,Can delete content type,6,delete_contenttype
34,Can add endorsement,12,add_endorsement
31,Can add organization,11,add_organization
35,Can change endorsement,12,change_endorsement
32,Can change organization,11,change_organization
36,Can delete endorsement,12,delete_endorsement
33,Can delete organization,11,delete_organization
28,Can add candidate,10,add_candidate
25,Can add race,9,add_race
29,Can change candidate,10,change_candidate
26,Can change race,9,change_race
30,Can delete candidate,10,delete_candidate
27,Can delete race,9,delete_race
19,Can add session,7,add_session
20,Can change session,7,change_session
21,Can delete session,7,delete_session
22,Can add site,8,add_site
23,Can change site,8,change_site
24,Can delete site,8,delete_site

auth.user:id,username,first_name,last_name,email,password,is_staff,is_active,is_superuser,last_login,date_joined,groups,user_permissions
1,admin, , ,admin@envirovote.us,sha1$82540$63ad33deebdc60d4769c8c22e7f5f6481dcf6d89,True,True,True,2008-11-04 01:02:48,2008-11-01 19:59:16,,

contenttypes.contenttype:id,name,app_label,model
10,candidate,races,candidate
6,content type,contenttypes,contenttype
12,endorsement,endorsements,endorsement
3,group,auth,group
1,log entry,admin,logentry
5,message,auth,message
11,organization,endorsements,organization
2,permission,auth,permission
9,race,races,race
7,session,sessions,session
8,site,sites,site
4,user,auth,user

sessions.session:session_key,session_data,expire_date
cc976bcbc45d095ce6e6ebec56924681,"gAJ9cQEoVRJfYXV0aF91c2VyX2JhY2tlbmRxAlUpZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5k
cy5Nb2RlbEJhY2tlbmRxA1UNX2F1dGhfdXNlcl9pZHEESwF1Ljg5YTZjYTMyNTdhNmIzNWVlODk2
NTE5NzcxNjJmODFl
",2008-11-18 01:02:48

sites.site:id,domain,name
163,3,1923,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
164,3,1814,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
165,3,1777,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
166,3,1928,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
167,3,1840,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
168,3,1886,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
169,3,1901,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
170,3,1836,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
171,3,2186,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
172,3,2159,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
173,3,1774,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
174,3,1969,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
175,3,2033,http://www.votesmart.org/issue_rating_detail.php?r_id=2100&rtype=E
176,4,761,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
177,4,543,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
178,4,727,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
179,4,726,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
180,4,720,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
181,4,719,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
182,4,663,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
183,4,619,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
184,4,673,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
185,4,626,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
186,4,633,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
187,4,610,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
188,4,660,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
189,4,624,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
190,4,657,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
191,4,581,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
192,4,600,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
193,4,615,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
194,4,583,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
195,4,564,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
196,4,651,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
197,4,554,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
198,4,649,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
199,4,669,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
200,4,551,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
201,4,655,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
202,4,668,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
203,4,644,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
204,4,667,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
205,4,594,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
206,4,640,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
207,4,629,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
208,4,659,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
209,4,549,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
210,4,647,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
211,4,584,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
212,4,575,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
213,4,1520,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
214,4,679,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
215,4,687,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
216,4,281,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
217,4,273,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
218,4,274,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
219,4,283,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
220,4,282,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
221,4,1498,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
222,4,287,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
223,4,48,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
224,4,52,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
225,4,74,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
226,4,77,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
227,4,96,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
228,4,94,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
229,4,69,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
230,4,64,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
231,4,208,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
232,4,211,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
233,4,216,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
234,4,222,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
235,4,1500,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
236,4,292,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
237,4,299,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
238,4,1503,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
239,4,340,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
240,4,325,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
241,4,329,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
242,4,316,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
243,4,307,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
244,4,342,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
245,4,328,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
246,4,310,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
247,4,322,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
248,4,313,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
249,4,247,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
250,4,236,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
251,4,703,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
252,4,1068,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
253,4,1057,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
254,4,2836,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
255,4,1568,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
256,4,1046,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
257,4,1045,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
258,4,1044,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
259,4,1049,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
260,4,1048,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
261,4,1043,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
262,4,1038,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
263,4,1042,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
264,4,1040,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
265,4,1009,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
266,4,1010,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
267,4,1001,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
268,4,992,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
269,4,1012,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
270,4,986,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
271,4,124,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
272,4,128,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
273,4,125,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
274,4,105,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
275,4,111,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
276,4,269,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
277,4,260,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
278,4,256,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
279,4,169,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
280,4,171,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
281,4,1148,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
282,4,354,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
283,4,358,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
284,4,372,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
285,4,368,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
286,4,377,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
287,4,369,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
288,4,768,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
289,4,984,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
290,4,980,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
291,4,1579,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
292,4,1114,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
293,4,1126,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
294,4,1118,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
295,4,1119,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
296,4,1122,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
297,4,1120,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
298,4,1109,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
299,4,1125,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
300,4,1566,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
301,4,1022,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
302,4,384,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
303,4,406,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
304,4,421,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
305,4,381,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
306,4,424,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
307,4,391,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
308,4,426,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
309,4,446,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
310,4,443,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
311,4,388,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
312,4,445,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
313,4,417,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
314,4,431,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
315,4,436,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
316,4,394,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
317,4,415,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
318,4,399,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
319,4,395,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
320,4,404,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
321,4,382,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
322,4,403,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
323,4,437,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
324,4,533,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
325,4,503,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
326,4,526,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
327,4,519,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
328,4,756,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
329,4,738,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
330,4,739,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
331,4,453,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
332,4,459,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
333,4,486,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
334,4,454,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
335,4,478,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
336,4,485,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
337,4,457,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
338,4,466,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
339,4,1530,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
340,4,771,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
341,4,772,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
342,4,785,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
343,4,777,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
344,4,789,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
345,4,884,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
346,4,883,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
347,4,889,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
348,4,882,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
349,4,819,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
350,4,824,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
351,4,826,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
352,4,816,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
353,4,855,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
354,4,808,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
355,4,804,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
356,4,827,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
357,4,1091,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
358,4,1085,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
359,4,1070,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
360,4,1055,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
361,4,970,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
362,4,961,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
363,4,967,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
364,4,974,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
365,4,977,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
366,4,978,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
367,4,925,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
368,4,930,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
369,4,935,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
370,4,936,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
371,4,928,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
372,4,920,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
373,4,921,http://www.votesmart.org/issue_rating_detail.php?r_id=728&rtype=E
374,3,723,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
375,3,719,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
376,3,624,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
377,3,1520,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
378,3,685,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
379,3,273,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
380,3,283,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
381,3,287,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
382,3,193,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
383,3,320,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
384,3,317,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
385,3,327,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
386,3,1068,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
387,3,1004,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
388,3,995,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
389,3,1564,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
390,3,987,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
391,3,112,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
392,3,142,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
393,3,136,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
394,3,1496,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
395,3,269,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
396,3,258,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
397,3,166,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
398,3,1509,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
399,3,364,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
400,3,1561,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
401,3,984,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
402,3,1579,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
403,3,1114,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
404,3,1126,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
405,3,1112,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
406,3,1128,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
407,3,1566,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
408,3,1014,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
409,3,1015,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
410,3,1033,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
411,3,395,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
412,3,419,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
413,3,498,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
414,3,532,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
415,3,504,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
416,3,1554,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
417,3,1526,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
418,3,752,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
419,3,452,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
420,3,482,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
421,3,859,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
422,3,1072,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
423,3,928,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
424,3,924,http://www.votesmart.org/issue_rating_detail.php?r_id=721&rtype=E
425,4,2423,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
426,4,2392,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
427,4,2390,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
428,4,2398,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
429,4,2396,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
430,4,2324,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
431,4,2368,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
432,4,2365,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
433,4,2376,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
434,4,2371,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
435,4,2417,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
436,4,2413,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
437,4,2421,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
438,4,2419,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
439,4,2406,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
440,4,2400,http://www.votesmart.org/issue_rating_detail.php?r_id=2117&rtype=E
